,embed1_1,embed1_2,embed1_3,embed1_4,embed1_5,embed1_6,embed1_7,embed1_8,embed1_9,embed1_10,embed1_11,embed1_12,embed1_13,embed1_14,embed1_15,embed1_16,embed1_17,embed1_18,embed1_19,embed1_20,embed1_21,embed1_22,embed1_23,embed1_24,embed1_25,embed1_26,embed1_27,embed1_28,embed1_29,embed1_30,embed1_31,embed1_32,embed1_33,embed1_34,embed1_35,embed1_36,embed1_37,embed1_38,embed1_39,embed1_40,embed1_41,embed1_42,embed1_43,embed1_44,embed1_45,embed1_46,embed1_47,embed1_48,embed1_49,embed1_50,embed1_51,embed1_52,embed1_53,embed1_54,embed1_55,embed1_56,embed1_57,embed1_58,embed1_59,embed1_60,embed1_61,embed1_62,embed1_63,embed1_64,flow_seq_score
pyk1_hmt2,-0.1331537,0.115110695,-0.10432875,-0.93831277,0.011826825,-0.19332272,0.118208766,0.3430571,0.40673822,-0.09510803,0.18576625,0.38416243,-0.063932754,-7.888858e-05,-0.1350761,-0.104502596,-0.79227304,0.048200242,0.101734795,-0.5119349,-0.10038861,0.39126697,-0.49471027,-0.29131743,0.30184618,-0.095434815,-0.08914805,0.073840395,0.6210175,-0.6319259,0.32902643,0.38297996,0.25534397,-0.075192824,0.53097653,0.06295433,-0.19838504,0.02635515,0.0363579,-0.12761557,0.005334446,0.15213259,-0.06059965,0.07025219,-0.024054177,0.216455,-0.9162663,-0.19784667,0.24209902,0.20028223,0.50556576,0.043017045,-0.024075992,-0.10089573,0.11812734,0.017924901,-0.103630155,-0.02136133,-0.032743264,0.34137502,-0.13435106,-0.04402775,0.5035059,-0.03331875,0.2402243985955364
med7_snf11,-0.030898511,0.051137064,-0.14981122,-0.9661831,-0.06216084,-0.3179944,0.07813544,0.114491865,0.3484787,-0.1751133,0.12290203,0.13397066,0.011641417,0.06013333,-0.08939692,-0.14724696,-0.9379861,0.049776614,0.52948356,-0.6240586,-0.117016174,0.25657678,-0.26754355,-0.32188725,0.040540915,-0.25455403,-0.16679001,0.0615616,0.20233312,-0.39477843,0.084224194,0.48956615,0.17740694,-0.13117628,0.6213142,0.0033712399,-0.39212725,0.21384647,-0.02050697,-0.22693338,0.05461597,0.13986816,0.06444587,0.049578235,-0.21881692,0.07947964,-0.95427394,-0.4919644,0.14126073,0.24758981,0.6346718,0.034171168,-0.040956724,-0.10650278,0.12997493,0.08703174,0.0383244,-0.055014458,0.016719878,0.29283512,-0.22756065,-0.022832781,0.42113495,-0.050928827,0.6594948176512919
sir2_arp9,-0.07976367,0.059157584,-0.14241283,-0.9563798,-0.027098408,-0.21219063,0.07577973,0.2110643,0.34083885,-0.18385215,0.12948044,0.14448595,-0.048840135,0.016107438,-0.091921106,-0.09463317,-0.9143352,0.033125393,0.24745223,-0.6169586,-0.11123053,0.2982564,-0.34879625,-0.3084346,0.114662156,-0.10107459,-0.101055294,0.0915787,0.31994298,-0.3914785,0.16059515,0.36452207,0.15215313,-0.067142375,0.58544946,0.027026124,-0.32127267,0.08728517,0.021779964,-0.14941873,0.043880373,0.1223476,-0.03935218,0.029565783,-0.16608495,0.123628765,-0.947742,-0.24169177,0.15155542,0.1996755,0.57574934,0.019990982,-0.012966579,-0.09951527,0.12764217,0.023504635,-0.05962653,-0.039150506,-0.03528109,0.2134164,-0.11531498,-0.052687015,0.38197857,-0.024406672,0.1680599745767053
mig1_sus1,0.022292307,0.031736646,-0.15263394,-0.9514951,-0.050349273,-0.43690604,-0.026229216,0.08488711,0.3307635,-0.17701209,0.21075949,0.14128967,-0.019673241,-0.17801355,-0.30358455,-0.2743268,-0.94643813,0.051557705,0.6960812,-0.6434953,-0.11707729,0.19573355,-0.41578436,-0.27601847,0.08019832,-0.27788076,-0.11966969,0.129897,0.20099129,-0.29648706,0.102219366,0.48774153,0.18098082,-0.080931894,0.6713805,-0.15526602,-0.4021115,0.28286922,0.0023928161,-0.19795449,0.12584107,0.069949284,0.08453001,-0.19856022,-0.4094172,0.09221508,-0.95573455,-0.6222557,0.112874605,0.20859566,0.6180461,0.068867885,-0.04221966,-0.08915214,0.1871474,0.14560388,0.10993135,-0.07961575,-0.048690584,0.20422821,-0.21336114,-0.057524584,0.33008122,-0.09413097,0.200989493666596
sfh1_ldb7,-0.048825514,0.07725839,-0.15619895,-0.96307474,-0.029826388,-0.29600826,0.061117157,0.14570084,0.3522936,-0.21529719,0.12522367,0.14611602,0.001186357,-0.014313166,-0.16290505,-0.09976404,-0.90937674,0.044756606,0.3347692,-0.64395744,-0.11638836,0.27728757,-0.24594776,-0.2687755,0.068456806,-0.17533621,-0.15226735,0.055121906,0.25780603,-0.38169602,0.15143792,0.44680682,0.17947304,-0.12457487,0.601307,0.025146786,-0.317679,0.12361814,-0.0095139425,-0.15235977,0.0535899,0.16339225,0.02246635,0.017187756,-0.1711413,0.1036377,-0.93616205,-0.35283652,0.13177548,0.23864867,0.5657071,0.027543116,-0.026964065,-0.11256581,0.1105549,0.06574443,-0.026402185,-0.017815158,-0.0067875776,0.24816845,-0.201796,-0.028025728,0.378811,-0.050734848,0.7394726003643086
sus1_rpd3,-0.09614628,0.10585316,-0.13357241,-0.9637789,-0.02610512,-0.2141845,0.10268968,0.25890058,0.39132512,-0.13672557,0.16988926,0.28348926,-0.0381047,0.050541457,-0.14308365,-0.06319607,-0.80966544,0.044963825,0.1184571,-0.578498,-0.10620668,0.38341054,-0.4007277,-0.24117836,0.24052113,-0.07748897,-0.08811677,0.058908354,0.58682984,-0.5439844,0.24779993,0.36155728,0.21714333,-0.11034762,0.576375,0.11951418,-0.2067648,0.034050725,0.018945795,-0.12296593,0.015658421,0.1466447,-0.035193868,0.07479544,-0.049530648,0.19705027,-0.90907764,-0.23318961,0.19830209,0.21360265,0.45996308,0.030645533,-0.024211194,-0.109948836,0.11221869,0.02115369,-0.07471052,-0.0068356623,-0.010310426,0.32016388,-0.15210587,-0.030689232,0.46930245,-0.015471214,0.6538954598641094
swc5_hmt2,-0.14649904,0.08518896,-0.12804823,-0.9637018,-0.033543162,-0.2062722,0.10142546,0.24097678,0.3079565,-0.16092658,0.21593828,0.2784441,-0.07253013,-0.008810538,-0.16761954,-0.12964419,-0.86023825,0.043254755,0.3520164,-0.61152565,-0.11057168,0.3421576,-0.38995048,-0.26240924,0.1841372,-0.14957455,-0.093733124,0.09629017,0.43432415,-0.4519306,0.29225796,0.40210494,0.18800718,-0.0711036,0.63386726,-0.014839615,-0.25613582,0.08683114,0.0041858787,-0.14615458,0.0468317,0.10868252,0.012613984,-0.046401322,-0.22220059,0.13322587,-0.94595945,-0.4469064,0.19257942,0.20573147,0.6214532,0.050657295,-0.016148737,-0.11741845,0.150854,0.051323675,-0.0073163025,-0.05176191,-0.00315313,0.35187525,-0.17121117,-0.0014099275,0.3892572,0.029048266,0.2289854254597555
med4_vp16,-0.08314503,0.0708927,-0.14352338,-0.9605956,-0.03896213,-0.25405985,0.0840459,0.108298,0.32006067,-0.14319113,0.18532549,0.16064037,-0.027330749,0.0741667,-0.19044487,-0.100446925,-0.87820435,0.045286067,0.39304143,-0.60338134,-0.06792375,0.26763156,-0.187704,-0.30713457,0.035254426,-0.14678627,-0.119715214,0.082695685,0.22850591,-0.36280295,0.15296975,0.43763435,0.084135324,-0.07306603,0.6977553,-0.043114077,-0.261802,0.1476733,0.031151695,-0.11671605,0.06809535,0.14280136,0.030990215,-0.049208634,-0.32270628,0.052982125,-0.95888704,-0.50245625,0.15356177,0.28817952,0.5768739,0.04424309,0.016180536,-0.10246594,0.12449614,0.037717808,0.00493848,-0.10851227,0.052430853,0.32055512,-0.19287811,-0.023175847,0.316191,0.04011888,0.8434062129904949
rtt102_rtt102,-0.07652073,0.04156827,-0.14747185,-0.96390265,-0.037947968,-0.28848183,0.019028356,0.14859344,0.27303365,-0.28323504,0.12772602,0.14876613,-0.012627643,-0.11230545,-0.11034436,-0.08473893,-0.9162944,0.035620093,0.49398518,-0.7460791,-0.12180846,0.2906712,-0.28677553,-0.24801162,0.03205225,-0.1507275,-0.1258364,0.08992344,0.2566954,-0.31400168,0.13890608,0.4157875,0.14090171,-0.12649474,0.6660087,0.0154735185,-0.3111796,0.12812702,-0.008195781,-0.12324788,0.0710846,0.16860566,0.046222486,-0.14823309,-0.32297698,0.08191204,-0.946561,-0.4862394,0.12804563,0.17826836,0.6310802,0.024189038,-0.01803037,-0.081341796,0.15390278,0.050324045,0.01006938,-0.03140396,-0.007026327,0.25613564,-0.15666981,-0.005443869,0.3540455,-0.0455065,0.478555452815275
mig1_hmt2,-0.0365494,0.058039222,-0.13173714,-0.9511666,-0.03270343,-0.36966002,0.0273872,0.18947414,0.33669975,-0.14330834,0.20933674,0.23088798,-0.041791685,-0.15472344,-0.27075377,-0.24182379,-0.9254163,0.049089547,0.51273805,-0.6066681,-0.1313201,0.25634736,-0.47119164,-0.28601497,0.17621315,-0.23578973,-0.1032375,0.12474017,0.35520115,-0.40188146,0.2191252,0.44353855,0.22350414,-0.06760599,0.61114854,-0.11638893,-0.36218804,0.2012524,0.014437857,-0.18072283,0.09134282,0.0783498,0.023584556,-0.12393761,-0.28797323,0.13945398,-0.94221824,-0.49110726,0.16403718,0.18865491,0.6073904,0.07105045,-0.039997417,-0.093957946,0.1691593,0.11841626,0.036559094,-0.04712172,-0.063354276,0.25013635,-0.17993441,-0.05287631,0.39581496,-0.06589727,0.1551030874078683
med7_dpd4,-0.08327682,0.048284743,-0.14708544,-0.9734393,-0.061210405,-0.19308582,0.06565861,0.12907031,0.28759614,-0.21224721,0.18164307,0.1328851,-0.039823197,0.044676784,-0.1344131,-0.093997635,-0.9061805,0.035888784,0.45342582,-0.6548724,-0.099854484,0.25925907,-0.2601745,-0.29681525,0.03302637,-0.1421124,-0.13648301,0.08563071,0.2252981,-0.32327393,0.11681091,0.43731648,0.11422084,-0.09267469,0.6642541,0.010772056,-0.34705856,0.14379318,-0.019542936,-0.15570423,0.072847545,0.121226475,0.02946019,-0.0071397894,-0.29546,0.063183784,-0.95795923,-0.46978518,0.12700117,0.23497799,0.63039064,0.027338305,-0.012903451,-0.116735764,0.1378924,0.04912737,0.023851838,-0.08294926,0.014352386,0.27468538,-0.17078693,-0.019363945,0.32429978,0.013305756,0.2912612130554906
swc5_nhp10,-0.13770245,0.064192295,-0.16078039,-0.9741397,-0.07242173,-0.1706137,0.06544728,0.1255054,0.28998598,-0.21151151,0.232834,0.15200049,-0.07513957,0.05796136,-0.15205699,-0.10381131,-0.8466708,0.043809693,0.50306463,-0.6568996,-0.0899904,0.302404,-0.22644295,-0.22101955,0.022837909,-0.13488498,-0.117285304,0.097022615,0.22574894,-0.28852683,0.15775168,0.44229415,0.08279461,-0.07754364,0.7399195,-0.016268443,-0.26722607,0.13303621,-0.010114569,-0.15557042,0.0741342,0.09614946,0.07773197,-0.10126309,-0.37933347,0.047050584,-0.9718872,-0.6109014,0.12459682,0.24348144,0.6647791,0.02934124,-0.0051437705,-0.15121967,0.16570581,0.043291163,0.06680132,-0.1063415,0.05034185,0.34247825,-0.2020394,0.03453512,0.25317985,0.062142767,0.2715155944035124
med4_med7,-0.0831262,0.060005013,-0.16144179,-0.9680114,-0.056822535,-0.19758971,0.0778266,0.1103523,0.33354482,-0.17535652,0.18044601,0.12923393,-0.040771924,0.09020382,-0.13149731,-0.10305963,-0.903321,0.038268704,0.38589883,-0.6046649,-0.089943275,0.27183038,-0.23282596,-0.299448,0.034575783,-0.13816847,-0.13319534,0.07918232,0.21737608,-0.3503096,0.111286424,0.43372947,0.10436376,-0.08748526,0.6465801,-0.010949428,-0.33126584,0.16184293,0.0066976547,-0.1526042,0.06537705,0.12782733,0.016345065,0.009546493,-0.26213467,0.056483917,-0.9578987,-0.46167764,0.12326111,0.28093344,0.6161534,0.028930962,-0.0072933757,-0.12658697,0.12217116,0.041746136,-0.0033763081,-0.08861806,0.027873669,0.29680258,-0.17979212,-0.023216588,0.34619254,0.023177385,0.7987470561802492
nhp10_dpd4,-0.13016886,0.06438536,-0.14604631,-0.97056496,-0.053957958,-0.13281569,0.06781922,0.15438889,0.29851627,-0.19128963,0.20510699,0.17267765,-0.06500294,0.044243958,-0.12631191,-0.08257227,-0.8381943,0.042087436,0.39659235,-0.6403992,-0.099516615,0.29044467,-0.23692511,-0.26405162,0.035073273,-0.12790114,-0.1328345,0.09860103,0.25995016,-0.32851154,0.15697508,0.43433556,0.09943176,-0.08199368,0.68798614,0.0066306,-0.2732156,0.12184607,0.00059531635,-0.13453217,0.06882202,0.111727834,0.023227064,-0.050118033,-0.31651935,0.064720675,-0.96083045,-0.5112457,0.13512856,0.22532402,0.65560156,0.022448836,-0.010658387,-0.14315726,0.15328117,0.03492389,0.0069754478,-0.10181622,0.02287226,0.3237059,-0.17566732,0.008034885,0.29150948,0.037363958,0.2445557902763243
srb7_hat2,-0.04376579,0.09380241,-0.16017722,-0.946988,-0.036475994,-0.24955581,0.08233698,0.17750852,0.3445955,-0.24930333,0.1291489,0.20122048,-0.040163007,4.312276e-05,-0.101202376,-0.06432316,-0.87006134,0.04561999,0.22252747,-0.6666383,-0.09080132,0.3380398,-0.31304422,-0.2553733,0.09185105,-0.10085359,-0.10215128,0.089501105,0.4106069,-0.44802567,0.16197519,0.37579283,0.17475984,-0.086233355,0.6289157,0.047961634,-0.2736288,0.08267255,0.024329036,-0.13753718,0.031882156,0.16900223,-0.0326921,0.03153772,-0.15305857,0.12966041,-0.9311403,-0.32190952,0.15046802,0.22012164,0.49477664,0.025135318,-0.015214142,-0.11262333,0.106551304,0.017618176,-0.024674188,-0.01817683,-0.013193689,0.3031843,-0.18555935,-0.04057696,0.4078749,0.0036401667,0.3702025151053657
nhp10_pyk1,-0.11964561,0.09476672,-0.13835102,-0.9423934,-0.011012482,-0.16181599,0.09210922,0.25882503,0.38798836,-0.1345091,0.18127017,0.23576157,-0.065645985,0.05077176,-0.12095967,-0.090927124,-0.7966418,0.045142908,0.18741022,-0.55579597,-0.084050514,0.3389331,-0.36013344,-0.26072043,0.15416025,-0.09027638,-0.099910915,0.076597504,0.43822724,-0.46951845,0.22357078,0.4040408,0.18230592,-0.07595116,0.6034586,0.05389268,-0.20897108,0.054384638,0.03161244,-0.1220106,0.023963481,0.13663936,-0.031084208,0.028069517,-0.12956122,0.13540767,-0.9415072,-0.28970772,0.19590928,0.2208086,0.5554863,0.026727047,-0.015015629,-0.1233043,0.12225211,0.017436752,-0.052010454,-0.06301707,-0.009658011,0.29830265,-0.15783508,-0.027285399,0.38649833,-0.026820615,0.2893704705676491
swc5_cac2,-0.07417973,0.087021,-0.14979954,-0.9386648,-0.032841086,-0.27640948,0.06948352,0.1844564,0.32297173,-0.2586635,0.15836768,0.15279277,-0.060688034,-0.050696414,-0.097290345,-0.08947234,-0.8796485,0.040021747,0.3368568,-0.69657177,-0.074944064,0.3006137,-0.34367737,-0.24109907,0.08674359,-0.105418965,-0.08454697,0.10223648,0.3354292,-0.34916878,0.17665417,0.3755906,0.16008723,-0.08274611,0.72000885,0.030487116,-0.27292383,0.08848297,0.020603595,-0.14575101,0.052214045,0.1404374,0.017459994,-0.062007837,-0.2915219,0.11408987,-0.95523655,-0.37762794,0.14315586,0.2395461,0.51661426,0.034701154,0.005220949,-0.100983255,0.14324796,0.025904514,0.036004078,-0.05492157,0.01012009,0.24342111,-0.16813485,-0.009364587,0.3452164,-0.0011883015,0.2335227291269055
med4_bre2,-0.08263752,0.073672324,-0.15065509,-0.95965457,-0.038437348,-0.20406742,0.07492277,0.16233377,0.33417934,-0.21744318,0.15073703,0.13032287,-0.039786723,0.011658085,-0.105966695,-0.06692923,-0.88448954,0.039027315,0.2586082,-0.6638594,-0.09930729,0.2981591,-0.23964976,-0.26170123,0.063623525,-0.11370355,-0.12684935,0.094887435,0.2865456,-0.34862068,0.1315615,0.37539402,0.13500482,-0.096152894,0.64722776,0.051712304,-0.29242042,0.094856046,0.024289515,-0.12434636,0.050592408,0.14475468,-0.009695646,-0.0038138225,-0.20783976,0.08029935,-0.9435702,-0.32796508,0.12551627,0.23392622,0.5696308,0.022685729,-0.008407999,-0.10622063,0.12123936,0.023012843,-0.031853992,-0.042814746,0.0022667095,0.25127172,-0.15804417,-0.018875096,0.35926166,0.014437051,0.7819552897231209
rtt102_hos2,-0.07671093,0.06039774,-0.15947768,-0.9432249,-0.031711,-0.28624958,0.06693942,0.19725654,0.333701,-0.22742678,0.1266402,0.14176129,-0.037949394,-0.0071088346,-0.09837005,-0.07659706,-0.9312503,0.031716805,0.2693363,-0.6668252,-0.12295157,0.31482774,-0.35614073,-0.27741596,0.13025294,-0.100350045,-0.0850648,0.09359075,0.35804737,-0.3772033,0.18623841,0.33217096,0.16530398,-0.07816668,0.60610735,0.04258489,-0.32445917,0.08232882,0.02539312,-0.14147261,0.04774656,0.13406631,-0.028741373,-0.0016921355,-0.21580333,0.13846296,-0.9442137,-0.27134922,0.15011738,0.22552763,0.5345579,0.02340649,-0.0069896104,-0.105342805,0.12933579,0.028659023,-0.03479198,-0.013829437,-0.023231551,0.20711139,-0.110200636,-0.033931006,0.40073565,-0.03418637,0.4545662287565878
nhp10_ldb7,-0.10642934,0.08300439,-0.14402534,-0.96982455,-0.0482934,-0.12382154,0.058994792,0.17025468,0.3343631,-0.17265965,0.22088328,0.19236408,-0.06278611,0.0626163,-0.16434778,-0.09902534,-0.8514112,0.042308502,0.34899542,-0.62821156,-0.09817583,0.30293086,-0.27055487,-0.24123736,0.056556303,-0.10787237,-0.121011674,0.08530646,0.29468578,-0.3380382,0.18862851,0.43109018,0.13999382,-0.080245025,0.6781839,0.016131805,-0.27889928,0.10913558,0.0046266816,-0.14858297,0.058766108,0.10442423,0.028302103,-0.0036795211,-0.28216276,0.084716596,-0.9634154,-0.47399575,0.1446635,0.22712973,0.614842,0.030181713,-0.004220983,-0.16149466,0.1388801,0.043167852,0.035010073,-0.066523485,0.009408296,0.3200136,-0.16260676,0.014654911,0.31187844,0.001303941,0.3258185327126714
nhp6a_gcn5,-0.13358474,0.081378795,-0.1481491,-0.9538157,-0.03931172,-0.14656971,0.08499541,0.20837513,0.3418953,-0.23274402,0.18395695,0.19047226,-0.04652642,0.022196334,-0.10174832,-0.064704224,-0.77891576,0.04530013,0.2478702,-0.63316727,-0.10074877,0.32081085,-0.2864146,-0.25558448,0.08994669,-0.10173291,-0.15248133,0.077243894,0.38546538,-0.39626223,0.16105399,0.39688343,0.13199928,-0.09948695,0.6340919,0.08475625,-0.22700092,0.0555032,0.03160848,-0.116809145,0.039165102,0.14910533,0.0042522135,-0.018627468,-0.14482367,0.09067371,-0.9307585,-0.36533418,0.17251576,0.20390537,0.60477316,0.024343958,-0.01863008,-0.064976834,0.12766111,0.013976364,-0.059007123,-0.06817936,0.0011292071,0.31194836,-0.20701973,-0.0093935095,0.34625652,0.020307932,0.2818997739962521
rpd3_empty,-0.109482236,0.11856754,-0.10937401,-0.9649628,-0.014232713,-0.24622762,0.10771611,0.2858285,0.4051744,-0.109923474,0.16804801,0.3580802,-0.036170267,-0.01621076,-0.14321195,-0.06743141,-0.7945955,0.048403658,0.09349595,-0.5766462,-0.10626077,0.42233592,-0.47389665,-0.22744377,0.29790783,-0.06462657,-0.063302755,0.06976515,0.70588005,-0.61219156,0.2850272,0.3350796,0.22846326,-0.11351979,0.5991808,0.14800455,-0.17035587,0.01377714,0.04642397,-0.11452099,0.015321554,0.14623833,-0.038806494,0.053298876,-0.028852683,0.22865163,-0.89243764,-0.19725347,0.22096355,0.19007134,0.4080904,0.036418222,-0.02265496,-0.09040912,0.12756813,0.020568259,-0.083128065,0.0090842,-0.01800896,0.33946794,-0.11917856,-0.028269196,0.506599,-0.020042395,0.5206798181893548
nhp10_ies5,-0.12990263,0.06669308,-0.16632552,-0.97450596,-0.061687004,-0.112547174,0.07856569,0.14324816,0.33717352,-0.15058364,0.20057955,0.19734387,-0.06593535,0.09959063,-0.10527627,-0.08364151,-0.82564396,0.045402355,0.36101395,-0.6057538,-0.104269326,0.33503303,-0.22620039,-0.24812517,0.034794938,-0.1056676,-0.11490951,0.09617121,0.27697793,-0.36981347,0.16523327,0.4299246,0.098466285,-0.077194765,0.6639926,0.0020300446,-0.25663632,0.12455429,0.010266571,-0.1354139,0.05495679,0.10478442,0.0058515235,-0.024316667,-0.2761855,0.06212812,-0.960123,-0.5379797,0.13293466,0.227575,0.6617282,0.020548472,-0.015071681,-0.16682497,0.14404978,0.03357725,0.0011500258,-0.08624955,0.019622253,0.3874411,-0.1791624,0.005108765,0.324368,0.049345814,0.2500614989729787
nut2_arp9,-0.059966132,0.076691985,-0.1629173,-0.9561694,-0.03445287,-0.21394219,0.08601472,0.19272877,0.3782983,-0.1951773,0.1303513,0.17982554,-0.04875594,0.06553717,-0.07073936,-0.08519513,-0.8688508,0.044750493,0.21875548,-0.6028691,-0.111292936,0.32161427,-0.31217366,-0.29323792,0.10753965,-0.1136416,-0.11349952,0.085980825,0.3312554,-0.44924426,0.15580073,0.40204778,0.16642934,-0.06583518,0.56822217,0.021782821,-0.304417,0.09896182,0.010361146,-0.16503856,0.032248687,0.1346258,-0.037752423,0.06758618,-0.12013241,0.13178244,-0.93981165,-0.28162953,0.14591654,0.21769103,0.55776775,0.019704642,-0.017789997,-0.12181688,0.10772368,0.02230028,-0.06811372,-0.026541227,-0.023753282,0.28067127,-0.18572311,-0.049807925,0.4069882,-0.015275279,0.5869632684430022
nut2_hmt2,-0.12031422,0.10565684,-0.12744981,-0.9573704,-0.0141353,-0.19151919,0.115960896,0.29595876,0.36330548,-0.115489215,0.1897829,0.36101702,-0.060915966,0.02570277,-0.16366997,-0.113890946,-0.8416684,0.04680139,0.17804712,-0.54935974,-0.12914664,0.37587526,-0.43831724,-0.29230225,0.25989223,-0.14125131,-0.11060654,0.07610832,0.54080665,-0.5942309,0.33025706,0.3938212,0.25138095,-0.068102345,0.51508695,0.0032351224,-0.25918496,0.07003365,0.0062575615,-0.13975097,0.020509856,0.13370733,-0.057071194,0.06964538,-0.045591507,0.18883456,-0.92273825,-0.31338122,0.21837246,0.19355549,0.57894933,0.047898587,-0.033914465,-0.12434129,0.11467914,0.04226821,-0.083256595,-0.0046367818,-0.041170616,0.3943587,-0.18336846,-0.038596954,0.49041015,-0.008148241,0.54922940229508
spp1_arp9,-0.09659611,0.06371704,-0.14311802,-0.9643736,-0.03327483,-0.12756924,0.080088235,0.18677893,0.32144132,-0.15912935,0.15159403,0.17325579,-0.065192886,0.0037454395,-0.1094881,-0.074746825,-0.88904196,0.033493515,0.23742758,-0.6062932,-0.116637826,0.32473692,-0.30426595,-0.3053688,0.11398556,-0.10588012,-0.11836151,0.10209299,0.31078675,-0.361472,0.17709018,0.37121636,0.14960244,-0.10719001,0.5834752,0.06856754,-0.31872872,0.0916584,0.007477041,-0.1700947,0.043542534,0.10647545,-0.038710482,0.05011676,-0.1736339,0.13751188,-0.95107895,-0.24175225,0.13264497,0.19569387,0.56100523,0.026298085,-0.009053572,-0.11826573,0.1530375,0.02332463,-0.052007366,-0.010429452,-0.03797243,0.23853572,-0.09608564,-0.040668316,0.3227789,-0.004221533,0.2471036945459267
med4_vps71,-0.084864944,0.056947235,-0.16777118,-0.96974397,-0.0460444,-0.2317268,0.05382523,0.11312397,0.3580871,-0.16531147,0.15960154,0.13239765,-0.055083305,0.01157647,-0.13189927,-0.11403695,-0.89842117,0.041657463,0.38121933,-0.6327246,-0.09762544,0.28514057,-0.23201227,-0.24985635,0.040656324,-0.12819266,-0.11675147,0.097062536,0.22825612,-0.3419149,0.122870035,0.4136983,0.10570603,-0.074299976,0.6482187,-0.026153043,-0.30527458,0.14803377,0.028212788,-0.13125001,0.063525274,0.11841077,0.0134031335,-0.07198495,-0.27496347,0.055032346,-0.9619868,-0.4556156,0.11334903,0.24585494,0.62192804,0.02695531,-0.010699632,-0.12494294,0.12561917,0.038462542,0.00042002092,-0.075881995,0.0028448077,0.27438083,-0.17192686,-0.021879232,0.3386457,0.017940551,0.8033110579136915
sus1_arp9,-0.06426121,0.07203254,-0.15716368,-0.95508724,-0.03528519,-0.19060571,0.08826236,0.20363042,0.37223312,-0.20077458,0.13099411,0.17941992,-0.046387702,0.07201988,-0.060818195,-0.08393463,-0.8817596,0.040934823,0.21151432,-0.60307926,-0.117759675,0.3196102,-0.31494853,-0.30851308,0.11038537,-0.109595485,-0.11154516,0.08831359,0.32895723,-0.44458848,0.15324505,0.39572042,0.16153593,-0.067597285,0.5540478,0.02925849,-0.31200358,0.092805214,0.0046668197,-0.16716045,0.03126966,0.1366511,-0.041860256,0.07859596,-0.12127862,0.13827245,-0.9359976,-0.2788778,0.14617078,0.21841437,0.5771563,0.01759899,-0.01649951,-0.12455166,0.109539784,0.019843664,-0.079339325,-0.026917208,-0.023335049,0.27193463,-0.16337521,-0.04799847,0.41612485,-0.010909951,0.6617982685052824
med7_esa1,-0.08504613,0.050655782,-0.16674411,-0.9736704,-0.060576756,-0.18609235,0.07423576,0.13439292,0.3211349,-0.18837923,0.14676626,0.120641924,-0.05023577,0.02618856,-0.112444,-0.0748956,-0.9113127,0.03417932,0.347836,-0.66545886,-0.12898596,0.29859194,-0.23598331,-0.27138034,0.05472192,-0.11231935,-0.10893951,0.09148528,0.2531257,-0.32223096,0.12452483,0.38014868,0.111475065,-0.08905028,0.6071359,0.052111235,-0.34181705,0.111826286,0.012952796,-0.14890344,0.056235705,0.11403328,-0.015772535,0.008588798,-0.22276294,0.06655635,-0.9531747,-0.34794033,0.11683049,0.20474397,0.63153243,0.015921257,-0.015261058,-0.11259626,0.13702354,0.035095315,-0.026461454,-0.030867819,-0.0129911415,0.25294006,-0.13078955,-0.026976062,0.3420793,0.010253941,0.3800110994622329
nhp10_hos1,-0.07984808,0.065467365,-0.15557559,-0.9627697,-0.047912408,-0.19890007,0.078822784,0.17447959,0.33951414,-0.18275043,0.14967357,0.15556431,-0.05387038,0.050165392,-0.10798228,-0.07542577,-0.90479326,0.033482645,0.26318303,-0.64002407,-0.13026613,0.3129719,-0.28951025,-0.27643704,0.10350678,-0.106547505,-0.09740822,0.09428312,0.3094396,-0.37873158,0.17284335,0.37045214,0.13818699,-0.07871465,0.591004,0.044814825,-0.3409282,0.096326426,0.0056577334,-0.16058123,0.04956709,0.10679157,-0.03667837,0.060764804,-0.20259385,0.1213166,-0.94635314,-0.29760152,0.12611853,0.21557899,0.5877803,0.016466832,-0.013224072,-0.14063793,0.12782882,0.029093884,-0.04180459,-0.016947612,-0.013465282,0.25173086,-0.11382661,-0.022071928,0.3737654,0.00035636898,0.2611216490310603
nut2_ldb7,-0.04145538,0.10422737,-0.15491448,-0.9684041,-0.031447735,-0.16299307,0.06269993,0.16713995,0.36671975,-0.1671524,0.18562192,0.2298489,-0.040258955,0.10361018,-0.17889206,-0.094529524,-0.8332516,0.048970513,0.2622574,-0.58357614,-0.084771745,0.31036264,-0.30922943,-0.25176245,0.08101294,-0.12928037,-0.13641873,0.04517024,0.34281376,-0.45430785,0.17450356,0.4598663,0.20135006,-0.08578739,0.62715673,0.010012127,-0.26702684,0.116435125,-0.011028081,-0.1468384,0.037367586,0.14441901,0.010601754,0.06533686,-0.13828495,0.12081235,-0.9435825,-0.4032337,0.16550556,0.22652146,0.53404963,0.036466885,-0.01690468,-0.13495634,0.093624584,0.044152938,0.0044846246,-0.04615217,-0.0042692544,0.3499325,-0.24445492,-0.028609423,0.37222633,-0.031873584,0.6395961654157927
