,embed1_1,embed1_2,embed1_3,embed1_4,embed1_5,embed1_6,embed1_7,embed1_8,embed1_9,embed1_10,embed1_11,embed1_12,embed1_13,embed1_14,embed1_15,embed1_16,embed1_17,embed1_18,embed1_19,embed1_20,embed1_21,embed1_22,embed1_23,embed1_24,embed1_25,embed1_26,embed1_27,embed1_28,embed1_29,embed1_30,embed1_31,embed1_32,embed1_33,embed1_34,embed1_35,embed1_36,embed1_37,embed1_38,embed1_39,embed1_40,embed1_41,embed1_42,embed1_43,embed1_44,embed1_45,embed1_46,embed1_47,embed1_48,embed1_49,embed1_50,embed1_51,embed1_52,embed1_53,embed1_54,embed1_55,embed1_56,embed1_57,embed1_58,embed1_59,embed1_60,embed1_61,embed1_62,embed1_63,embed1_64,flow_seq_score
snf11_hos1,-0.011631659,0.068344355,-0.15333757,-0.9589578,-0.04220329,-0.2961257,0.062474266,0.15032262,0.38298967,-0.23742326,0.10084029,0.100503914,-0.014293775,0.030994715,-0.05789228,-0.0606757,-0.9520246,0.03363737,0.2125377,-0.68444943,-0.13451238,0.28863597,-0.28213686,-0.28165692,0.104041606,-0.13138115,-0.11248797,0.085160136,0.26864916,-0.40360364,0.121869475,0.3758054,0.17691006,-0.10435501,0.55795234,0.06723909,-0.3746982,0.081885144,-0.009542844,-0.17194596,0.039035834,0.14793682,-0.02691688,0.114874616,-0.13083577,0.1311462,-0.9068254,-0.19851957,0.089649506,0.2311,0.5137881,0.013208752,-0.020289807,-0.11319676,0.08698003,0.031654958,-0.065915294,0.013192486,-0.014575963,0.18046689,-0.12818137,-0.041830305,0.45303124,-0.027614435,0.6839970588529873
sfh1_rpd3,-0.076085046,0.086054906,-0.13312683,-0.9575186,-0.0150222,-0.2632279,0.06822028,0.18157995,0.39206296,-0.15933508,0.13397725,0.13845773,-0.017837219,-0.025065485,-0.10082397,-0.048417546,-0.891558,0.03791198,0.1268769,-0.66451883,-0.10904089,0.3219561,-0.28831154,-0.233924,0.13334842,-0.110452086,-0.11050089,0.08443333,0.36519134,-0.40700686,0.16439526,0.36539307,0.17449333,-0.09026569,0.632075,0.0888232,-0.25915125,0.048118584,0.045596756,-0.10971998,0.028092865,0.13332728,-0.03968584,0.04814471,-0.108451314,0.107782185,-0.91558635,-0.16887988,0.12865153,0.21307966,0.47383374,0.017923428,-0.022406148,-0.08903756,0.10096272,0.017576661,-0.052204248,-0.0164284,-0.01976375,0.19194558,-0.11033302,-0.029928625,0.38960624,-0.026195314,0.8275125886497781
rtt102_ldb7,-0.056664824,0.054647096,-0.09677894,-0.971743,-0.017744197,-0.18459944,0.0072698304,0.12410885,0.29518315,-0.21561962,0.1698147,0.10388226,-0.041751627,-0.16499779,-0.17331587,-0.07596106,-0.9389669,0.029044822,0.38548222,-0.7658641,-0.06624574,0.22177185,-0.22250712,-0.21574254,0.035555527,-0.12560354,-0.14200906,0.10676215,0.167918,-0.18636668,0.103475414,0.3882114,0.12581009,-0.086874306,0.80722415,0.030174943,-0.32019654,0.1233877,0.023167443,-0.09993114,0.08256424,0.11216532,0.022789145,-0.14796889,-0.37474146,0.052967664,-0.9631106,-0.31127372,0.08698553,0.21014334,0.51679957,0.029023508,-0.0019707652,-0.08603593,0.14626399,0.022077635,0.081132255,-0.06904962,-0.005830479,0.15392368,-0.074085094,-0.0008726816,0.2454631,-0.024238661,0.4385826595117597
pyk2_tdh3,-0.051648315,0.11704065,-0.11517787,-0.9128012,0.007112602,-0.27343503,0.079911895,0.2156906,0.42400125,-0.22103131,0.12715037,0.15507631,-0.029868444,-0.0411903,-0.09481822,-0.070458405,-0.8644881,0.039395202,0.10142264,-0.6074829,-0.05533911,0.30144736,-0.35738105,-0.2553568,0.14166886,-0.090111285,-0.11200235,0.061994463,0.39979538,-0.44725126,0.15577035,0.38955623,0.23168546,-0.09437945,0.6803047,0.068775594,-0.22507098,0.045977343,0.06373228,-0.11682638,0.016342979,0.20752354,-0.03005107,0.033301756,-0.091386735,0.12860416,-0.9189258,-0.17418276,0.15189962,0.27278987,0.40616253,0.030273668,-0.014557146,-0.0724612,0.08555214,0.0065394384,-0.029472,-0.06987433,-0.007891084,0.20238413,-0.1709325,-0.044583455,0.45708734,-0.04131353,0.2382114763472362
rtt102_eaf5,-0.0821907,0.0547037,-0.15065707,-0.9636183,-0.031005552,-0.22113839,0.047497824,0.17563058,0.32519695,-0.24147972,0.13956238,0.12315903,-0.031349447,-0.020256044,-0.12699609,-0.08307259,-0.8766363,0.041774035,0.31342623,-0.66979164,-0.11707829,0.27205878,-0.24485205,-0.23309089,0.050507713,-0.11830253,-0.14541979,0.08275359,0.24102063,-0.32257435,0.12443572,0.40443867,0.14729881,-0.090601645,0.62145704,0.02033722,-0.30322942,0.097294055,0.009728512,-0.1171185,0.05616033,0.15190873,-0.0047910037,-0.06548231,-0.21573979,0.07553844,-0.9475527,-0.34930858,0.12605096,0.1897053,0.62944347,0.018152747,-0.020227281,-0.10214131,0.127473,0.032390118,-0.035850786,-0.031638365,-0.014906729,0.22871105,-0.17259663,-0.021163587,0.36087638,-0.014741895,0.6336488703104259
sfh1_hhf2,-0.063633226,0.07191409,-0.15170999,-0.9617054,-0.02562569,-0.21212333,0.050873876,0.18344647,0.40101004,-0.16817543,0.11244838,0.15662974,-0.02683147,-0.028189953,-0.072353356,-0.066493236,-0.8669548,0.049211014,0.21388823,-0.6643369,-0.10883124,0.30168697,-0.24287131,-0.2206973,0.079736315,-0.12942573,-0.115778595,0.09610173,0.28828385,-0.39103466,0.13168809,0.41627884,0.15102148,-0.079048134,0.6074387,0.05263113,-0.25743374,0.07187015,0.012834659,-0.107839406,0.029022854,0.13280103,-0.028802969,0.0009055682,-0.14929391,0.08182846,-0.9278079,-0.2605776,0.11737653,0.17986892,0.56059396,0.015398134,-0.018083243,-0.09765722,0.09993835,0.02656625,-0.058576755,-0.018976877,-0.020995189,0.22661723,-0.15016592,-0.021262536,0.38696215,-0.016352335,0.8350721538996796
nut2_arp6,-0.055300295,0.06792917,-0.14704582,-0.95140225,-0.036322948,-0.2622722,0.06666796,0.19562644,0.34241387,-0.2451961,0.107755214,0.140964,-0.042942077,-0.059711345,-0.046222303,-0.061860986,-0.90806717,0.04071393,0.23189858,-0.7123635,-0.11274478,0.3166706,-0.31452054,-0.26902255,0.093709394,-0.078487314,-0.08011635,0.11359229,0.36594775,-0.38102195,0.1370662,0.329154,0.16307624,-0.08699151,0.6101713,0.08023467,-0.31387308,0.069977015,0.035933673,-0.13148116,0.039574903,0.15416946,-0.03361207,-0.0029062142,-0.18225588,0.09943298,-0.9300109,-0.24333158,0.12904452,0.1890276,0.5440463,0.01875468,0.0004548975,-0.08007011,0.12072604,0.016418543,-0.033391964,-0.01617946,-0.03690686,0.22389476,-0.120030016,-0.04373674,0.43013322,-0.0077650514,0.5126693905814785
vps71_hmt2,-0.058150243,0.060148984,-0.13316125,-0.951966,-0.024287514,-0.22821389,0.055000424,0.1527482,0.3652962,-0.19647329,0.11286821,0.10638533,-0.048410807,-0.04869247,-0.070505284,-0.058908705,-0.9345068,0.03204012,0.2013987,-0.70140123,-0.11356361,0.2881064,-0.26614583,-0.2628638,0.073642135,-0.08757582,-0.093411215,0.11860885,0.26618922,-0.32923523,0.13003193,0.3260867,0.14980134,-0.06806813,0.6258646,0.062044512,-0.34988904,0.08811334,0.04672,-0.120093465,0.05359605,0.13773745,-0.04596826,0.009794406,-0.20538346,0.07645611,-0.9455525,-0.20376778,0.10287386,0.2188223,0.54961765,0.017261147,-0.002142939,-0.10741429,0.11454737,0.015330443,-0.028373005,-0.020115076,-0.03482475,0.17653428,-0.08915511,-0.03428194,0.3867999,-0.0152378585,0.2538882554916714
med4_gcn5,-0.104044504,0.07163124,-0.15019307,-0.9578253,-0.037770413,-0.15498382,0.0795316,0.18735437,0.34950522,-0.21535918,0.14773977,0.13758545,-0.056433864,0.033123467,-0.09228552,-0.053731367,-0.8371412,0.039979238,0.19894761,-0.6303294,-0.10823183,0.31790054,-0.25991604,-0.26663423,0.06697068,-0.08476837,-0.12320562,0.089906335,0.31255004,-0.36271775,0.13316289,0.37949184,0.13413581,-0.08090288,0.6233377,0.08414506,-0.26709047,0.060379755,0.03203435,-0.11484769,0.03851191,0.14621052,-0.029439604,0.0065516275,-0.1593805,0.072427824,-0.9333428,-0.30640855,0.12839182,0.20607495,0.6091084,0.016995655,-0.01238591,-0.099389404,0.11585802,0.010304641,-0.06891491,-0.052206635,-0.00225477,0.2670832,-0.15874018,-0.024665097,0.37580556,0.016603058,0.8020990068658127
sir2_hat1,-0.059294965,0.077011846,-0.14155966,-0.93809634,-0.032669976,-0.2648473,0.07858311,0.17125344,0.40857023,-0.24680884,0.10519817,0.10650722,-0.042735413,-0.032452647,-0.014514825,-0.050538093,-0.9256688,0.034797527,0.15185776,-0.67529684,-0.12754697,0.32682928,-0.31321412,-0.29678148,0.105802536,-0.07142462,-0.098163635,0.109004565,0.34979114,-0.35211527,0.12156241,0.3108225,0.16061078,-0.085044675,0.5797318,0.0970677,-0.34849897,0.06802493,0.055722468,-0.14745551,0.042219464,0.16530548,-0.04601062,0.052451894,-0.1332766,0.097104095,-0.92798704,-0.16761449,0.103112444,0.25620785,0.53034395,0.015996287,-0.0061075725,-0.09457458,0.10470015,0.0082842335,-0.06325973,-0.0144636715,-0.028061166,0.18994786,-0.109644294,-0.042399958,0.47431198,0.00035079735,0.2129288851533651
rpd3_bre2,-0.067052506,0.10535247,-0.15705915,-0.92976165,-0.020730255,-0.30266413,0.07613491,0.20541404,0.38396257,-0.28302717,0.12159316,0.16064999,-0.034254994,-0.10885723,-0.043331932,-0.041023407,-0.8812084,0.04469574,0.13156189,-0.71781504,-0.120774016,0.36024544,-0.31418794,-0.26347074,0.1560281,-0.07308242,-0.10050824,0.111838795,0.4838042,-0.4148159,0.17169997,0.3058908,0.199509,-0.14175107,0.60527295,0.13299313,-0.26452014,0.037706226,0.061780907,-0.12697193,0.036995374,0.19244729,-0.02777268,0.017285416,-0.11301114,0.15055978,-0.8945916,-0.18557289,0.14214337,0.2574241,0.4692128,0.026719686,-0.0068858005,-0.08476203,0.1191373,0.01007077,-0.054278627,0.0037339185,-0.013452011,0.21605518,-0.13299865,-0.03148093,0.46696395,-0.0136009045,0.4873097565871446
vps71_sus1,-0.055671617,0.048024356,-0.12302499,-0.9600258,-0.025859594,-0.20354229,0.035349082,0.11638499,0.32920218,-0.22801661,0.13497306,0.089278236,-0.0568653,-0.13005732,-0.07741657,-0.075046614,-0.9567268,0.027199037,0.32321182,-0.7365347,-0.10508264,0.25841334,-0.22658472,-0.23557416,0.04273569,-0.10489844,-0.10989221,0.12801893,0.1897921,-0.27461222,0.09962873,0.34540796,0.13195899,-0.07828903,0.6746434,0.026799172,-0.3860315,0.13366683,0.051845383,-0.12806423,0.078576304,0.12890795,-0.023520354,-0.08019122,-0.30107877,0.05776527,-0.9617214,-0.2701627,0.07934914,0.22634406,0.57990223,0.01795457,-0.01202157,-0.11121923,0.13738231,0.014922381,0.022009822,-0.037700046,-0.03765273,0.16801557,-0.07842004,-0.027524492,0.3386685,-0.0143313715,0.3716717938477606
rpd3_ldb7,-0.06609152,0.09815997,-0.11293131,-0.9613254,-0.01286552,-0.24345872,0.06420372,0.16834791,0.3592661,-0.18798193,0.1502881,0.122328356,-0.035390973,-0.07517997,-0.15087007,-0.04792865,-0.909381,0.033726666,0.15175802,-0.714,-0.08281342,0.29371637,-0.27851206,-0.21091393,0.11998502,-0.08368249,-0.09234522,0.095972925,0.36646697,-0.3310249,0.17029925,0.33125544,0.17401755,-0.0949635,0.7143277,0.09375638,-0.2690883,0.041659053,0.052424505,-0.10632296,0.038346175,0.119038776,-0.021911439,0.027516447,-0.2000694,0.100175254,-0.93422765,-0.17114799,0.123241305,0.22137417,0.42301613,0.026133623,-0.0054340446,-0.092149526,0.11751234,0.013650453,0.0026428006,-0.020472603,-0.01446727,0.16830443,-0.08761118,-0.019365313,0.34788254,-0.030025864,0.6027458846989028
snf11_btt1,0.0034920506,0.05997666,-0.12696458,-0.9559051,-0.028377248,-0.29363638,0.048380494,0.16208449,0.3685873,-0.26476812,0.0926502,0.12937799,-0.007778814,0.007345235,-0.061016824,-0.08734019,-0.9339695,0.037763074,0.31308156,-0.67510676,-0.103451386,0.25449517,-0.31472912,-0.32133457,0.08146265,-0.18416,-0.1568712,0.071018495,0.22988048,-0.40345672,0.060724027,0.46037632,0.19190891,-0.1249892,0.6285751,0.046115424,-0.33512765,0.12003679,-0.037495,-0.18483564,0.047330394,0.17125157,0.027018897,0.08503356,-0.14619295,0.13596845,-0.92292565,-0.29058266,0.102415465,0.22572176,0.545779,0.01948156,-0.026322162,-0.07209275,0.09159997,0.040036723,-0.046213437,-0.03259242,0.0051146043,0.20040298,-0.18817133,-0.038118266,0.43662143,-0.053495564,0.70230852468648
spp1_hhf2,-0.07248906,0.12159062,-0.13179235,-0.95794725,-0.025393909,-0.13413487,0.071802996,0.20014006,0.3223608,-0.25285956,0.17304121,0.15648477,-0.064808875,-0.13645777,-0.08508923,-0.03628793,-0.85043305,0.04137207,0.15761255,-0.74504536,-0.10234972,0.33984923,-0.25698906,-0.2776532,0.11537604,-0.06175873,-0.118826985,0.13121292,0.39447302,-0.3218937,0.16798593,0.28515533,0.19682589,-0.17636508,0.6366128,0.1333388,-0.28992474,0.04983602,0.06082052,-0.13601945,0.041668534,0.1686692,-0.01817547,-0.0008641395,-0.17199877,0.12730727,-0.9436376,-0.20299836,0.122953765,0.23746714,0.5070433,0.03227842,-0.00096325704,-0.10367878,0.16629884,0.003336454,0.0011463055,-0.0057889638,-0.030739347,0.23338932,-0.10148225,-0.036017064,0.3627155,5.776118e-06,0.2237391256751293
snf11_swd3,-0.024373252,0.07470904,-0.12106481,-0.9187665,-0.011825522,-0.42515525,0.07973003,0.1638617,0.37634596,-0.26626286,0.100962594,0.093940884,-0.008744833,-0.06927581,-0.00954757,-0.10028003,-0.96569353,0.02908067,0.2311774,-0.7024086,-0.10205146,0.25983465,-0.36040863,-0.32157826,0.16134952,-0.13447699,-0.117144555,0.11849613,0.27811995,-0.4143531,0.18680455,0.35657617,0.24604066,-0.1244487,0.6390286,0.017430555,-0.397415,0.11188033,0.06595489,-0.209746,0.041709542,0.18327866,-0.014265188,0.09282939,-0.19267817,0.21833855,-0.93081284,-0.12914136,0.10988039,0.32797813,0.3875885,0.0329066,-0.010896797,-0.10110999,0.13874194,0.0404368,0.013300628,-0.007670011,-0.041885503,0.14583892,-0.10591068,-0.06420537,0.457857,-0.06117509,0.7237859250387523
nut2_ldb7,-0.03325805,0.07863442,-0.10631633,-0.96935606,-0.021313997,-0.1917453,0.03470578,0.13359964,0.34561372,-0.18481618,0.15173471,0.13018967,-0.041828383,-0.0606383,-0.119638205,-0.06658738,-0.9118103,0.03849986,0.2678521,-0.72587144,-0.07718038,0.27571893,-0.22580883,-0.20133398,0.05808221,-0.112211175,-0.10611999,0.09671614,0.22980471,-0.3057821,0.11817222,0.39487803,0.15607168,-0.07615459,0.71595204,0.041136697,-0.3181556,0.09850229,0.025109723,-0.117243394,0.041718177,0.13455229,0.002468714,-0.026558412,-0.24328975,0.068330854,-0.9505212,-0.29348853,0.091101184,0.20184056,0.502615,0.024314707,-0.0070471885,-0.10141898,0.11285849,0.020577159,0.043561783,-0.039119083,-0.020061607,0.21358205,-0.11213949,-0.016973093,0.34718317,-0.01216851,0.6395961654157927
vp16_DAM,-0.04792739,0.11499186,-0.13045405,-0.96723527,-0.037730083,-0.23740096,0.08074901,0.18260475,0.4211774,-0.18898259,0.15932733,0.2124927,-0.01798941,0.030746495,-0.062295105,-0.035212692,-0.81027156,0.048219915,0.10719286,-0.63208073,-0.091644846,0.40311328,-0.3267518,-0.230628,0.1517819,-0.06889261,-0.096105866,0.06077923,0.51462513,-0.5099743,0.15763257,0.42181385,0.21206845,-0.16526571,0.6870343,0.1681256,-0.20141542,0.035564393,0.029543493,-0.14384997,0.0108750565,0.16158524,0.0043203793,0.10534674,-0.07289879,0.1476928,-0.85787225,-0.24657093,0.15176804,0.2342053,0.3873009,0.03510663,-0.010846746,-0.064709485,0.09154436,0.015270879,-0.048022114,-0.008417419,0.014746536,0.30221152,-0.17569342,-0.025269026,0.46738046,0.011115275,0.8626434644491559
rtt102_rtt102,-0.10134728,0.036143545,-0.14914994,-0.968496,-0.023925468,-0.3578672,-0.0018877152,0.13532628,0.25678998,-0.31510425,0.12643352,0.09136248,-0.022035785,-0.288045,-0.15932399,-0.095721476,-0.9069393,0.03366143,0.514349,-0.802452,-0.11954982,0.2463492,-0.25072998,-0.21003164,0.024896413,-0.14164083,-0.1356503,0.11554852,0.19009988,-0.20754404,0.12224575,0.39069858,0.11149907,-0.1340066,0.70163906,-0.005902798,-0.30689868,0.13353273,0.03277062,-0.08462012,0.10090393,0.1559316,0.062935,-0.28546923,-0.3676525,0.055840153,-0.9614085,-0.41826046,0.11160762,0.1801409,0.6577728,0.027662506,-0.014702307,-0.058468286,0.18079346,0.04816579,0.02025708,-0.047253072,-0.009687241,0.16715343,-0.13883376,-0.00025394672,0.26861325,-0.03885309,0.478555452815275
mig1_pyk1,-0.027249666,0.03947985,-0.122984804,-0.9724741,-0.03011406,-0.3796219,-0.0028182073,0.10335555,0.32198006,-0.23850062,0.14940171,0.074779846,-0.022634963,-0.17260647,-0.18672785,-0.15445888,-0.95731056,0.03271862,0.5393123,-0.7464232,-0.07023389,0.18403302,-0.28497463,-0.23257172,0.033036716,-0.16571002,-0.13575779,0.11287918,0.15463747,-0.23374912,0.07672864,0.4378023,0.13351049,-0.08852416,0.7533375,-0.052188598,-0.3559287,0.17205821,0.023162799,-0.108089834,0.09882076,0.110452145,0.047023084,-0.19577263,-0.38995758,0.04964873,-0.9697621,-0.38543868,0.09930276,0.2180632,0.5573453,0.030624906,-0.015799005,-0.07763374,0.1515867,0.06000793,0.0631144,-0.10249496,-0.019453306,0.14574544,-0.11824537,-0.03215055,0.31688032,-0.06150006,0.1478840770324131
mig1_gapdh,-0.007551396,0.03769911,-0.12118727,-0.9717038,-0.027969318,-0.39440835,-0.009147915,0.103374384,0.31174088,-0.27020565,0.13881892,0.079308756,-0.03229893,-0.16298582,-0.19626693,-0.15564914,-0.9551696,0.030890904,0.52762735,-0.74255264,-0.06376686,0.20429216,-0.30963838,-0.21382745,0.029164214,-0.1409751,-0.115834385,0.09389604,0.17627898,-0.26131195,0.0763156,0.4420719,0.14219442,-0.07901216,0.76885295,-0.058502406,-0.34169102,0.17002346,0.019787272,-0.12080862,0.08767733,0.13297884,0.05708763,-0.20863141,-0.39211968,0.050726082,-0.96652097,-0.4236507,0.106551945,0.2002716,0.55609274,0.03161004,-0.015902616,-0.069512025,0.14478076,0.052034914,0.081722245,-0.09476872,-0.012758518,0.15542275,-0.13456595,-0.03478373,0.33284244,-0.058695152,0.1812132584535009
pyk1_snf11,-0.020197192,0.1077793,-0.12913251,-0.9276586,-0.008073719,-0.318837,0.0704428,0.20566644,0.41233897,-0.27663255,0.08938708,0.14517485,-0.016335564,-0.090698935,-0.038749374,-0.06773598,-0.9008709,0.040180534,0.13996096,-0.6565829,-0.07929474,0.30172336,-0.37451538,-0.27026412,0.121792965,-0.103119254,-0.11534447,0.083657004,0.3647724,-0.46233574,0.1370001,0.39217654,0.24475634,-0.12127349,0.62143695,0.06719524,-0.26937184,0.058715552,0.041794714,-0.15159804,0.020205285,0.21582352,-0.008601055,0.050137762,-0.09104387,0.15164463,-0.91291386,-0.19086935,0.13296707,0.27957612,0.4296483,0.025817681,-0.022469988,-0.07307414,0.08261066,0.012028326,-0.04522491,-0.038118277,-0.012670911,0.19558139,-0.18469442,-0.047720388,0.48696268,-0.043594662,0.31090094582359
mig1_hmt2,-0.021489568,0.031866763,-0.1384925,-0.9744631,-0.042486604,-0.38632,0.0008228518,0.0984611,0.32074404,-0.24813908,0.1333631,0.08047936,-0.04096337,-0.12419978,-0.18555684,-0.13531904,-0.9618937,0.030640569,0.52902037,-0.73754656,-0.08943698,0.21394564,-0.29586524,-0.23066294,0.03132684,-0.13916923,-0.10809033,0.110971674,0.18000832,-0.25752673,0.083301894,0.4119053,0.1223734,-0.06253149,0.71725136,-0.045444157,-0.38438407,0.16425,0.012976631,-0.11971206,0.096907236,0.102700174,0.023341563,-0.15188861,-0.3761198,0.049048178,-0.966485,-0.39535415,0.09071793,0.18235162,0.58548576,0.023348372,-0.009721604,-0.090365574,0.13956606,0.057016402,0.049239803,-0.060922798,-0.028559446,0.15945977,-0.10678724,-0.036858402,0.31647992,-0.037866063,0.1551030874078683
srb7_sir2,-0.04408094,0.07787404,-0.12941203,-0.95644563,-0.02717538,-0.21701309,0.06709517,0.16782123,0.37445492,-0.20104927,0.12062273,0.13243,-0.04648925,-0.015600023,-0.0759932,-0.05637091,-0.91329086,0.035742678,0.15811561,-0.66803616,-0.103381686,0.30036733,-0.28623223,-0.28538114,0.098106354,-0.08881332,-0.09999595,0.10054121,0.3199943,-0.38206685,0.1296101,0.3431118,0.16787268,-0.08357542,0.6104652,0.07496596,-0.32657567,0.06831185,0.037421245,-0.13021024,0.037051477,0.15222849,-0.04310038,0.059582405,-0.13300382,0.098019056,-0.9302382,-0.17944832,0.11305229,0.20916212,0.5087765,0.017025061,-0.008065962,-0.09621574,0.09996297,0.011384126,-0.046904866,-0.02711588,-0.029658185,0.20051117,-0.114765055,-0.04886712,0.406126,-0.011171128,0.2232281267678722
swc5_eaf3,-0.07877785,0.058629345,-0.14607525,-0.97436726,-0.046791337,-0.17920089,0.040793438,0.13494486,0.31210908,-0.21317779,0.16969071,0.09597815,-0.06237119,0.043743577,-0.15011336,-0.07525485,-0.90704864,0.034332138,0.34447572,-0.6782083,-0.08553735,0.27135465,-0.22361775,-0.22670871,0.039242446,-0.1015978,-0.10663326,0.0974311,0.20488954,-0.2811855,0.12642315,0.40256822,0.110098094,-0.07112063,0.7257132,0.018450946,-0.3168028,0.10404331,-0.00055643776,-0.13236833,0.060354397,0.10225253,0.011424336,-0.041965883,-0.33137688,0.057529192,-0.960454,-0.3952948,0.09841877,0.22133702,0.5865385,0.023833575,0.004475131,-0.12274049,0.13528833,0.026156818,0.024440184,-0.058812506,0.00890688,0.22601318,-0.12807943,-0.00869812,0.28650352,0.009380499,0.2793736274209402
tdh3_vps71,-0.049242765,0.084696196,-0.112751566,-0.9412291,-0.0055753337,-0.25329563,0.056973636,0.15819056,0.3650336,-0.25374603,0.120860204,0.10831759,-0.05181488,-0.11622392,-0.06733725,-0.05845519,-0.92888534,0.02932405,0.17854317,-0.7042507,-0.07986346,0.29773685,-0.29421124,-0.24569884,0.080371134,-0.071840055,-0.0903127,0.10084093,0.31546012,-0.34808362,0.12948443,0.33423987,0.19479515,-0.09790306,0.6802028,0.06830214,-0.31635633,0.07847408,0.07433363,-0.12976311,0.041914742,0.19306415,-0.014916824,-0.012799451,-0.20973423,0.09658675,-0.9418966,-0.20658468,0.114355944,0.25675917,0.46847108,0.023743019,-0.008180565,-0.0835346,0.12281134,0.008071792,0.015541372,-0.04075304,-0.025036147,0.16633822,-0.10023703,-0.036868572,0.40552297,-0.033029377,0.2172270937702447
nut2_rtt102,-0.07804111,0.05633038,-0.15947339,-0.96811694,-0.02473889,-0.34845442,0.03215941,0.15057424,0.2828431,-0.30143157,0.1237128,0.13062704,-0.048346274,-0.23321284,-0.12987512,-0.10668295,-0.89451313,0.043743405,0.46470726,-0.77431756,-0.11717752,0.26770046,-0.26381835,-0.22338313,0.03165425,-0.14102377,-0.1283067,0.1237201,0.2502872,-0.2866739,0.14062327,0.38281742,0.13598222,-0.111996435,0.6361755,-0.00080505124,-0.31635505,0.12851562,0.049779117,-0.099715814,0.08326016,0.16138914,0.027854491,-0.20655215,-0.2931423,0.061229907,-0.9628045,-0.415408,0.1245122,0.18347076,0.6559157,0.02541279,-0.01735497,-0.07628284,0.15666716,0.047175787,0.0024240804,-0.048699863,-0.023370145,0.23895104,-0.18761168,-0.02640458,0.34812516,-0.02933978,0.6258207343373972
med7_bre2,-0.05534372,0.070925646,-0.1542053,-0.96815395,-0.05001922,-0.195616,0.06398439,0.17263302,0.35364845,-0.24792027,0.13085426,0.12481921,-0.041043147,-0.004364231,-0.06551181,-0.04425354,-0.8863005,0.041332185,0.22345525,-0.70902663,-0.12879835,0.32260185,-0.23803914,-0.26051077,0.076830156,-0.098237224,-0.11133261,0.10062365,0.29049635,-0.3526371,0.12329577,0.3713398,0.16033664,-0.1263331,0.59707654,0.09982403,-0.31089061,0.067239545,0.008092759,-0.14473368,0.037105985,0.15576325,-0.0067360774,0.03492923,-0.15185718,0.09725906,-0.9195251,-0.27202183,0.10343685,0.19792259,0.57360065,0.014796271,-0.013419775,-0.09530368,0.110395506,0.020011626,-0.055983312,-0.0027997892,-0.012505247,0.23167899,-0.14589795,-0.027203165,0.40231898,0.009495431,0.3962817687825485
mig1_srb7,0.017022967,0.019241242,-0.14138082,-0.9826348,-0.046428423,-0.46807134,-0.039608628,0.063021906,0.3013078,-0.266373,0.16809994,0.07022866,-0.038817074,-0.21162857,-0.22449875,-0.20518613,-0.97374797,0.029529288,0.7530187,-0.75732875,-0.084905975,0.15887469,-0.33280534,-0.2488474,0.013121687,-0.20893884,-0.12221143,0.13516869,0.12957801,-0.21844251,0.039621565,0.45802197,0.10080568,-0.06981672,0.75744563,-0.12617281,-0.42332986,0.26212975,0.0043925513,-0.1248343,0.1435498,0.09487011,0.062518954,-0.2843009,-0.51213837,0.035813972,-0.9823274,-0.5470684,0.074778005,0.20837137,0.6294317,0.02899491,-0.027284473,-0.09836888,0.17566556,0.082780644,0.09658788,-0.1434477,-0.013487901,0.17143294,-0.118314855,-0.04990363,0.32297316,-0.0499629,0.2419716528572404
pyk1_pyk1,-0.07495232,0.10483723,-0.10030022,-0.92068535,0.002439444,-0.24735178,0.084625654,0.1940779,0.40691918,-0.22628419,0.13270204,0.13938098,-0.033475388,-0.07546513,-0.06230771,-0.06331523,-0.86004347,0.038176365,0.13326116,-0.6340963,-0.06724144,0.30524582,-0.34581318,-0.26123333,0.11573333,-0.088087276,-0.12536265,0.0766902,0.36480245,-0.39882228,0.13234143,0.38392395,0.2129107,-0.1081356,0.67259425,0.08625345,-0.25048918,0.054995712,0.08434717,-0.11880472,0.026908385,0.20601113,-0.010069721,0.0066684214,-0.108339235,0.10339018,-0.92346704,-0.19423997,0.14590693,0.27118683,0.46504605,0.026312286,-0.019360393,-0.06342441,0.105491675,0.005622627,-0.023137314,-0.07081302,-0.01890422,0.19870159,-0.15578917,-0.038276386,0.44249153,-0.029928919,0.2005831911669675
med4_eaf3,-0.077793784,0.051227637,-0.1319934,-0.96975917,-0.036515467,-0.17796765,0.0479864,0.11515127,0.31024936,-0.1832575,0.1629899,0.08671093,-0.05669674,0.039717674,-0.14013088,-0.078212515,-0.93173516,0.026456194,0.31783748,-0.6541102,-0.08008132,0.24722067,-0.2386435,-0.25707662,0.03512268,-0.09330904,-0.106349066,0.10188156,0.17308548,-0.25811544,0.106507935,0.36173737,0.10388714,-0.06430187,0.72240937,0.0010889833,-0.34380886,0.11503552,0.019809902,-0.11749898,0.06893953,0.107573815,-0.012677097,-0.04373787,-0.34414703,0.046624262,-0.9629487,-0.33564058,0.09049758,0.23219007,0.56713444,0.022060193,0.0033942424,-0.12359892,0.13428096,0.023447713,0.0077962093,-0.08326139,0.0026170018,0.20264862,-0.10100258,-0.03155854,0.29971468,0.0061482233,0.7780563412716579
